order_item_id,order_id,product_id,quantity,unit_price,discount_percent,cost_price,revenue,cost,profit
OI0050756,O036289,P0467,1,2786,6.97,2058.89,2591.81,2058.89,532.92
OI0050757,O036289,P0460,1,5151,4.29,2646.92,4930.0,2646.92,2283.08
OI0050758,O036289,P0255,1,6382,2.11,3332.34,6247.62,3332.34,2915.28
OI0050759,O036290,P0253,1,3774,8.83,2775.0,3440.84,2775.0,665.84
OI0050760,O036291,P0054,1,5555,6.46,2815.17,5195.92,2815.17,2380.75
OI0050761,O036292,P0133,1,3332,13.1,2583.15,2895.61,2583.15,312.46
OI0050762,O036293,P0400,1,3765,8.28,2840.72,3453.11,2840.72,612.39
OI0050763,O036293,P0021,1,20727,12.17,11138.12,18204.72,11138.12,7066.6
OI0050764,O036294,P0078,1,25416,6.93,19401.68,23655.18,19401.68,4253.5
OI0050765,O036295,P0025,2,33197,15.05,17371.92,56399.21,34743.84,21655.37
OI0050766,O036296,P0169,1,4159,11.09,3095.69,3697.92,3095.69,602.23
OI0050767,O036297,P0144,1,13367,4.75,7080.64,12731.97,7080.64,5651.33
OI0050768,O036297,P0159,1,3408,2.82,1939.63,3312.0,1939.63,1372.37
OI0050769,O036298,P0075,2,30550,7.16,21356.81,56726.51,42713.62,14012.89
OI0050770,O036299,P0401,1,3659,8.31,2484.35,3354.95,2484.35,870.6
OI0050771,O036299,P0012,1,33289,11.98,25439.06,29302.17,25439.06,3863.11
OI0050772,O036300,P0389,3,1069,13.1,620.87,2786.85,1862.61,924.24
OI0050773,O036300,P0258,1,6244,12.52,4634.93,5462.44,4634.93,827.51
OI0050774,O036301,P0337,1,4175,13.97,2310.74,3591.63,2310.74,1280.89
OI0050775,O036301,P0260,1,408,13.52,313.45,352.85,313.45,39.4
OI0050776,O036302,P0334,1,2270,5.99,1220.99,2134.1,1220.99,913.11
OI0050777,O036302,P0028,1,15778,4.07,11665.62,15135.45,11665.62,3469.83
OI0050778,O036302,P0056,1,10686,4.43,6721.78,10212.63,6721.78,3490.85
OI0050779,O036303,P0082,1,13719,9.83,10032.48,12370.9,10032.48,2338.42
OI0050780,O036303,P0286,1,1800,6.18,1168.1,1688.78,1168.1,520.68
OI0050781,O036304,P0366,3,1420,6.45,995.98,3985.37,2987.94,997.43
OI0050782,O036304,P0353,3,2541,14.37,1594.67,6527.92,4784.01,1743.91
OI0050783,O036305,P0347,1,1284,13.88,755.22,1105.74,755.22,350.52
OI0050784,O036305,P0485,2,8361,5.53,5725.05,15797.52,11450.1,4347.42
OI0050785,O036305,P0277,1,2562,4.49,1610.19,2446.9,1610.19,836.71
OI0050786,O036306,P0430,1,6440,8.93,4204.56,5864.72,4204.56,1660.16
OI0050787,O036307,P0070,1,2969,6.63,1917.2,2772.18,1917.2,854.98
OI0050788,O036307,P0325,2,4727,10.09,3415.11,8500.43,6830.22,1670.21
OI0050789,O036308,P0085,1,1225,13.26,774.13,1062.55,774.13,288.42
OI0050790,O036308,P0020,1,7194,7.84,4360.85,6630.06,4360.85,2269.21
OI0050791,O036309,P0500,2,2596,10.58,1555.02,4642.64,3110.04,1532.6
OI0050792,O036310,P0086,1,20706,6.42,15800.66,19376.84,15800.66,3576.18
OI0050793,O036311,P0013,1,29674,5.15,19864.04,28144.7,19864.04,8280.66
OI0050794,O036312,P0204,2,4766,10.87,2885.69,8495.42,5771.38,2724.04
OI0050795,O036312,P0413,1,8226,12.36,4410.87,7209.65,4410.87,2798.78
OI0050796,O036313,P0121,2,2994,5.71,1687.02,5646.14,3374.04,2272.1
OI0050797,O036314,P0393,1,1480,5.14,1017.45,1403.96,1017.45,386.51
OI0050798,O036314,P0279,1,3007,14.52,1631.82,2570.26,1631.82,938.44
OI0050799,O036315,P0126,1,12467,13.75,9547.51,10753.02,9547.51,1205.51
OI0050800,O036316,P0048,1,10020,17.7,5585.78,8246.45,5585.78,2660.67
OI0050801,O036317,P0063,2,10023,8.66,6467.7,18310.73,12935.4,5375.33
OI0050802,O036317,P0311,1,4299,7.57,3151.3,3973.35,3151.3,822.05
OI0050803,O036317,P0232,2,5757,2.7,3381.09,11202.84,6762.18,4440.66
OI0050804,O036318,P0461,1,2783,5.83,1832.44,2620.83,1832.44,788.39
OI0050805,O036319,P0337,1,4175,10.37,2310.74,3742.03,2310.74,1431.29
OI0050806,O036320,P0490,3,5990,9.71,3820.79,16225.57,11462.37,4763.2
OI0050807,O036321,P0096,1,3328,5.61,2250.65,3141.27,2250.65,890.62
OI0050808,O036322,P0415,1,7624,4.67,5570.62,7267.67,5570.62,1697.05
OI0050809,O036323,P0202,2,6979,12.55,4636.5,12206.35,9273.0,2933.35
OI0050810,O036324,P0331,2,2015,5.79,1083.55,3796.48,2167.1,1629.38
OI0050811,O036325,P0235,1,1992,10.06,1354.9,1791.65,1354.9,436.75
OI0050812,O036326,P0486,1,9160,10.17,6625.06,8228.19,6625.06,1603.13
OI0050813,O036327,P0198,1,15694,5.09,8637.08,14895.38,8637.08,6258.3
OI0050814,O036327,P0268,1,6313,3.07,4386.23,6119.3,4386.23,1733.07
OI0050815,O036328,P0013,1,29674,4.71,19864.04,28276.7,19864.04,8412.66
OI0050816,O036328,P0333,1,4120,11.87,2123.28,3631.06,2123.28,1507.78
OI0050817,O036329,P0026,1,14752,4.6,7713.24,14073.93,7713.24,6360.69
OI0050818,O036330,P0072,1,22561,12.63,13652.54,19711.77,13652.54,6059.23
OI0050819,O036331,P0118,1,2211,2.97,1440.47,2145.36,1440.47,704.89
OI0050820,O036331,P0444,1,1861,2.85,1217.43,1807.89,1217.43,590.46
OI0050821,O036332,P0162,1,3406,7.77,1861.72,3141.45,1861.72,1279.73
OI0050822,O036332,P0213,1,5589,13.85,4159.54,4814.8,4159.54,655.26
OI0050823,O036333,P0425,1,8842,7.86,6706.89,8147.43,6706.89,1440.54
OI0050824,O036334,P0025,1,33197,13.83,17371.92,28606.09,17371.92,11234.17
OI0050825,O036335,P0371,1,2562,13.59,1690.21,2213.92,1690.21,523.71
OI0050826,O036336,P0045,2,2252,2.05,1208.44,4411.73,2416.88,1994.85
OI0050827,O036336,P0173,2,10464,8.6,5320.86,19127.89,10641.72,8486.17
OI0050828,O036337,P0345,1,4620,5.69,2688.52,4357.0,2688.52,1668.48
OI0050829,O036338,P0489,1,5141,11.99,2995.77,4524.52,2995.77,1528.75
OI0050830,O036339,P0224,1,1990,3.29,1182.26,1924.52,1182.26,742.26
OI0050831,O036339,P0020,1,7194,3.05,4360.85,6974.77,4360.85,2613.92
OI0050832,O036339,P0002,1,26589,8.67,20549.95,24283.49,20549.95,3733.54
OI0050833,O036340,P0494,1,5361,9.88,3672.07,4831.39,3672.07,1159.32
OI0050834,O036340,P0430,2,6440,9.47,4204.56,11660.42,8409.12,3251.3
OI0050835,O036341,P0042,2,13351,7.82,7544.84,24612.85,15089.68,9523.17
OI0050836,O036342,P0233,2,4272,10.35,2736.79,7660.05,5473.58,2186.47
OI0050837,O036343,P0481,2,10247,6.5,6109.76,19161.1,12219.52,6941.58
OI0050838,O036344,P0143,1,8138,3.11,5664.99,7884.65,5664.99,2219.66
OI0050839,O036344,P0062,2,29513,2.06,15778.86,57807.67,31557.72,26249.95
OI0050840,O036345,P0033,2,8318,9.42,6362.96,15068.42,12725.92,2342.5
OI0050841,O036346,P0326,1,329,9.97,210.55,296.2,210.55,85.65
OI0050842,O036346,P0379,1,476,13.03,249.45,413.96,249.45,164.51
OI0050843,O036346,P0425,1,8842,12.55,6706.89,7732.63,6706.89,1025.74
OI0050844,O036347,P0070,1,2969,28.81,1917.2,2113.57,1917.2,196.37
OI0050845,O036348,P0349,1,4197,5.29,2146.57,3974.8,2146.57,1828.23
OI0050846,O036349,P0460,2,5151,8.0,2646.92,9478.15,5293.84,4184.31
OI0050847,O036350,P0027,1,18234,6.41,9473.96,17065.52,9473.96,7591.56
OI0050848,O036351,P0148,2,1623,8.07,1012.39,2984.01,2024.78,959.23
OI0050849,O036351,P0228,2,1329,5.23,826.63,2518.97,1653.26,865.71
OI0050850,O036352,P0420,2,1568,4.12,906.0,3006.8,1812.0,1194.8
OI0050851,O036352,P0091,1,12090,11.58,8949.82,10689.68,8949.82,1739.86
OI0050852,O036352,P0405,2,11206,10.65,6281.23,20024.19,12562.46,7461.73
OI0050853,O036353,P0238,1,3343,14.04,2358.01,2873.72,2358.01,515.71
OI0050854,O036354,P0352,2,2393,12.6,1307.91,4182.78,2615.82,1566.96
OI0050855,O036355,P0469,2,11372,5.46,7457.15,21502.25,14914.3,6587.95
OI0050856,O036356,P0221,1,6807,6.86,4268.08,6340.28,4268.08,2072.2
OI0050857,O036356,P0205,1,812,10.57,480.63,726.2,480.63,245.57
OI0050858,O036356,P0298,1,3568,9.07,1851.95,3244.52,1851.95,1392.57
OI0050859,O036357,P0447,1,2225,3.04,1128.11,2157.43,1128.11,1029.32
OI0050860,O036358,P0032,1,803,6.61,537.4,749.94,537.4,212.54
OI0050861,O036358,P0136,1,13679,2.93,9425.15,13278.61,9425.15,3853.46
OI0050862,O036359,P0202,2,6979,11.89,4636.5,12297.76,9273.0,3024.76
OI0050863,O036359,P0352,1,2393,6.79,1307.91,2230.46,1307.91,922.55
OI0050864,O036360,P0316,1,4816,14.37,3391.01,4124.05,3391.01,733.04
OI0050865,O036361,P0019,2,21201,8.8,12730.98,38671.04,25461.96,13209.08
OI0050866,O036362,P0391,1,1097,3.05,729.67,1063.51,729.67,333.84
OI0050867,O036363,P0206,1,5617,2.17,3554.31,5495.24,3554.31,1940.93
OI0050868,O036364,P0333,2,4120,12.42,2123.28,7216.46,4246.56,2969.9
OI0050869,O036365,P0326,1,329,8.67,210.55,300.47,210.55,89.92
OI0050870,O036366,P0463,2,3696,2.26,1925.24,7224.67,3850.48,3374.19
OI0050871,O036367,P0017,1,1306,3.09,709.89,1265.63,709.89,555.74
OI0050872,O036368,P0220,1,1107,4.86,704.78,1053.19,704.78,348.41
OI0050873,O036369,P0192,1,3666,2.84,2746.22,3561.93,2746.22,815.71
OI0050874,O036370,P0094,1,16635,10.72,11811.15,14852.26,11811.15,3041.11
OI0050875,O036371,P0258,1,6244,2.87,4634.93,6065.09,4634.93,1430.16
OI0050876,O036371,P0228,1,1329,7.16,826.63,1233.81,826.63,407.18
OI0050877,O036372,P0312,2,498,14.03,311.49,856.29,622.98,233.31
OI0050878,O036372,P0293,1,3418,5.15,2449.73,3241.83,2449.73,792.1
OI0050879,O036373,P0333,1,4120,10.73,2123.28,3678.07,2123.28,1554.79
OI0050880,O036374,P0099,1,34295,10.0,17725.01,30864.33,17725.01,13139.32
OI0050881,O036374,P0279,1,3007,12.33,1631.82,2636.39,1631.82,1004.57
OI0050882,O036374,P0277,1,2562,3.26,1610.19,2478.52,1610.19,868.33
OI0050883,O036375,P0414,1,4497,3.7,3202.42,4330.78,3202.42,1128.36
OI0050884,O036376,P0270,1,1227,8.12,842.79,1127.43,842.79,284.64
OI0050885,O036377,P0195,3,15728,14.82,12205.15,40189.96,36615.45,3574.51
OI0050886,O036378,P0338,1,523,5.73,399.08,493.04,399.08,93.96
OI0050887,O036379,P0244,1,2449,6.04,1806.88,2301.03,1806.88,494.15
OI0050888,O036380,P0373,1,1934,4.39,1244.98,1849.03,1244.98,604.05
OI0050889,O036381,P0202,1,6979,8.65,4636.5,6375.06,4636.5,1738.56
OI0050890,O036382,P0136,2,13679,2.99,9425.15,26541.26,18850.3,7690.96
OI0050891,O036382,P0008,1,2225,9.53,1647.22,2012.85,1647.22,365.63
OI0050892,O036383,P0389,1,1069,12.85,620.87,931.68,620.87,310.81
OI0050893,O036383,P0244,1,2449,11.02,1806.88,2179.11,1806.88,372.23
OI0050894,O036384,P0101,1,10390,3.19,7456.13,10058.49,7456.13,2602.36
OI0050895,O036384,P0012,1,33289,4.07,25439.06,31933.98,25439.06,6494.92
OI0050896,O036385,P0128,1,10758,14.68,5594.17,9178.52,5594.17,3584.35
OI0050897,O036386,P0207,1,3051,7.57,1714.06,2820.12,1714.06,1106.06
OI0050898,O036387,P0340,1,2488,5.61,1660.89,2348.38,1660.89,687.49
OI0050899,O036388,P0288,1,2014,2.38,1473.39,1966.08,1473.39,492.69
OI0050900,O036388,P0099,2,34295,2.42,17725.01,66929.9,35450.02,31479.88
OI0050901,O036389,P0120,1,3399,10.79,2516.59,3032.39,2516.59,515.8
OI0050902,O036390,P0215,1,5246,5.68,3695.35,4947.88,3695.35,1252.53
OI0050903,O036391,P0195,2,15728,3.16,12205.15,30461.79,24410.3,6051.49
OI0050904,O036392,P0499,1,11390,8.91,6103.64,10375.65,6103.64,4272.01
OI0050905,O036393,P0276,2,6470,3.47,3737.38,12490.59,7474.76,5015.83
OI0050906,O036394,P0409,1,10271,5.79,7672.26,9676.62,7672.26,2004.36
OI0050907,O036395,P0265,1,5758,13.49,2959.42,4981.06,2959.42,2021.64
OI0050908,O036396,P0270,1,1227,9.95,842.79,1104.89,842.79,262.1
OI0050909,O036397,P0416,1,11364,8.94,8638.68,10347.89,8638.68,1709.21
OI0050910,O036398,P0264,1,3012,6.37,1919.61,2819.99,1919.61,900.38
OI0050911,O036398,P0176,1,13286,9.44,10006.72,12031.35,10006.72,2024.63
OI0050912,O036398,P0387,1,341,3.0,252.59,330.78,252.59,78.19
OI0050913,O036399,P0173,1,10464,5.46,5320.86,9892.44,5320.86,4571.58
OI0050914,O036400,P0334,2,2270,13.15,1220.99,3942.91,2441.98,1500.93
OI0050915,O036401,P0067,2,24727,7.06,13718.5,45962.34,27437.0,18525.34
OI0050916,O036402,P0033,1,8318,11.96,6362.96,7323.48,6362.96,960.52
OI0050917,O036403,P0125,1,16561,10.53,10910.7,14816.46,10910.7,3905.76
OI0050918,O036404,P0486,2,9160,3.53,6625.06,17673.63,13250.12,4423.51
OI0050919,O036404,P0067,1,24727,9.83,13718.5,22295.63,13718.5,8577.13
OI0050920,O036405,P0478,1,3683,12.06,2623.73,3238.95,2623.73,615.22
OI0050921,O036405,P0106,2,6310,4.35,3297.55,12071.36,6595.1,5476.26
OI0050922,O036405,P0266,1,4234,11.49,2180.37,3747.64,2180.37,1567.27
OI0050923,O036406,P0263,1,6546,4.34,3672.12,6261.68,3672.12,2589.56
OI0050924,O036407,P0103,1,1790,7.62,1378.19,1653.52,1378.19,275.33
OI0050925,O036408,P0379,1,476,9.93,249.45,428.74,249.45,179.29
OI0050926,O036409,P0102,1,2178,11.32,1418.36,1931.44,1418.36,513.08
OI0050927,O036409,P0486,1,9160,7.86,6625.06,8440.1,6625.06,1815.04
OI0050928,O036410,P0409,1,10271,14.46,7672.26,8785.47,7672.26,1113.21
OI0050929,O036410,P0111,1,17704,5.48,13161.0,16733.77,13161.0,3572.77
OI0050930,O036411,P0003,1,7255,13.41,3641.89,6281.78,3641.89,2639.89
OI0050931,O036412,P0246,1,3385,10.24,2047.49,3038.51,2047.49,991.02
OI0050932,O036413,P0029,1,28352,6.62,15179.59,26473.84,15179.59,11294.25
OI0050933,O036413,P0424,1,2577,5.82,1777.07,2426.97,1777.07,649.9
OI0050934,O036414,P0463,2,3696,6.45,1925.24,6915.17,3850.48,3064.69
OI0050935,O036414,P0397,1,4773,11.56,3309.06,4221.17,3309.06,912.11
OI0050936,O036415,P0356,1,4749,6.45,3267.41,4442.48,3267.41,1175.07
OI0050937,O036416,P0292,2,510,12.04,326.98,897.16,653.96,243.2
OI0050938,O036417,P0028,1,15778,12.23,11665.62,13847.98,11665.62,2182.36
OI0050939,O036418,P0478,1,3683,7.14,2623.73,3420.13,2623.73,796.4
OI0050940,O036419,P0410,1,11525,5.97,7500.38,10836.62,7500.38,3336.24
OI0050941,O036420,P0292,2,510,14.68,326.98,870.24,653.96,216.28
OI0050942,O036420,P0380,1,3520,9.81,2676.87,3174.57,2676.87,497.7
OI0050943,O036421,P0308,1,2750,6.15,1751.62,2580.93,1751.62,829.31
OI0050944,O036422,P0155,2,12473,10.58,6793.17,22305.57,13586.34,8719.23
OI0050945,O036423,P0400,1,3765,13.12,2840.72,3271.0,2840.72,430.28
OI0050946,O036423,P0443,1,8611,10.62,6256.54,7696.65,6256.54,1440.11
OI0050947,O036424,P0123,1,14025,5.97,9441.16,13187.47,9441.16,3746.31
OI0050948,O036424,P0359,3,321,9.83,228.64,868.34,685.92,182.42
OI0050949,O036424,P0115,1,7155,3.97,4066.32,6871.13,4066.32,2804.81
OI0050950,O036425,P0220,1,1107,6.76,704.78,1032.21,704.78,327.43
OI0050951,O036426,P0462,1,9661,5.96,5444.62,9085.4,5444.62,3640.78
OI0050952,O036426,P0328,1,4412,14.38,2557.16,3777.75,2557.16,1220.59
OI0050953,O036427,P0325,1,4727,5.37,3415.11,4473.13,3415.11,1058.02
OI0050954,O036428,P0321,1,2492,4.08,1383.7,2390.33,1383.7,1006.63
OI0050955,O036429,P0360,1,3619,11.78,2122.64,3192.81,2122.64,1070.17
OI0050956,O036430,P0375,3,2792,5.66,2049.96,7901.53,6149.88,1751.65
OI0050957,O036430,P0403,2,11547,12.22,7116.1,20272.35,14232.2,6040.15
OI0050958,O036431,P0331,2,2015,11.61,1083.55,3561.94,2167.1,1394.84
OI0050959,O036432,P0002,1,26589,11.48,20549.95,23536.28,20549.95,2986.33
OI0050960,O036433,P0049,1,8117,9.77,4536.51,7323.72,4536.51,2787.21
OI0050961,O036434,P0378,1,1457,13.73,744.85,1256.95,744.85,512.1
OI0050962,O036435,P0047,2,1545,3.01,836.91,2997.1,1673.82,1323.28
OI0050963,O036435,P0325,1,4727,10.12,3415.11,4248.69,3415.11,833.58
OI0050964,O036435,P0316,1,4816,9.54,3391.01,4356.46,3391.01,965.45
OI0050965,O036436,P0406,1,11985,4.28,9224.72,11471.7,9224.72,2246.98
OI0050966,O036437,P0251,2,1117,2.98,827.72,2167.52,1655.44,512.08
OI0050967,O036438,P0349,1,4197,12.01,2146.57,3692.82,2146.57,1546.25
OI0050968,O036439,P0191,1,13560,12.86,7502.36,11816.43,7502.36,4314.07
OI0050969,O036440,P0401,1,3659,13.85,2484.35,3152.36,2484.35,668.01
OI0050970,O036441,P0167,1,5469,3.47,2878.36,5279.17,2878.36,2400.81
OI0050971,O036442,P0107,2,4397,9.65,2995.71,7945.18,5991.42,1953.76
OI0050972,O036443,P0045,1,2252,10.64,1208.44,2012.43,1208.44,803.99
OI0050973,O036444,P0008,2,2225,14.64,1647.22,3798.33,3294.44,503.89
OI0050974,O036445,P0004,1,14544,10.62,7401.91,12999.65,7401.91,5597.74
OI0050975,O036446,P0239,2,3379,11.17,1728.55,6003.26,3457.1,2546.16
OI0050976,O036447,P0133,1,3332,7.28,2583.15,3089.45,2583.15,506.3
OI0050977,O036447,P0305,2,3763,10.27,2522.57,6753.44,5045.14,1708.3
OI0050978,O036448,P0041,1,16218,12.35,12242.38,14214.65,12242.38,1972.27
OI0050979,O036448,P0019,1,21201,14.62,12730.98,18102.43,12730.98,5371.45
OI0050980,O036448,P0173,1,10464,10.36,5320.86,9380.36,5320.86,4059.5
OI0050981,O036449,P0213,1,5589,13.2,4159.54,4851.38,4159.54,691.84
OI0050982,O036450,P0198,1,15694,5.83,8637.08,14778.44,8637.08,6141.36
OI0050983,O036451,P0422,1,8501,12.52,4967.4,7436.79,4967.4,2469.39
OI0050984,O036452,P0430,1,6440,2.3,4204.56,6291.78,4204.56,2087.22
OI0050985,O036452,P0377,2,4342,5.0,2580.14,8250.13,5160.28,3089.85
OI0050986,O036452,P0474,1,3946,13.27,2401.41,3422.28,2401.41,1020.87
OI0050987,O036453,P0064,1,13505,9.83,8756.91,12176.79,8756.91,3419.88
OI0050988,O036454,P0165,1,4924,4.07,2978.71,4723.77,2978.71,1745.06
OI0050989,O036454,P0061,1,3840,4.17,2007.93,3679.89,2007.93,1671.96
OI0050990,O036455,P0314,2,2755,13.82,1569.44,4748.71,3138.88,1609.83
OI0050991,O036455,P0257,1,6046,11.1,3529.05,5375.19,3529.05,1846.14
OI0050992,O036456,P0120,1,3399,7.86,2516.59,3131.72,2516.59,615.13
OI0050993,O036457,P0350,1,3566,4.65,2087.87,3400.02,2087.87,1312.15
OI0050994,O036457,P0311,1,4299,9.48,3151.3,3891.55,3151.3,740.25
OI0050995,O036458,P0152,2,2684,14.78,1599.83,4574.69,3199.66,1375.03
OI0050996,O036459,P0487,1,5285,11.47,2972.49,4678.73,2972.49,1706.24
OI0050997,O036460,P0061,1,3840,17.53,2007.93,3166.67,2007.93,1158.74
OI0050998,O036460,P0366,1,1420,7.62,995.98,1311.78,995.98,315.8
OI0050999,O036461,P0246,2,3385,7.42,2047.49,6267.4,4094.98,2172.42
OI0051000,O036461,P0080,1,23574,4.5,14198.05,22513.15,14198.05,8315.1
OI0051001,O036462,P0128,2,10758,11.57,5594.17,19027.49,11188.34,7839.15
OI0051002,O036463,P0367,1,1198,3.28,707.19,1158.68,707.19,451.49
OI0051003,O036464,P0485,1,8361,12.9,5725.05,7282.35,5725.05,1557.3
OI0051004,O036465,P0395,1,1772,13.66,974.05,1529.94,974.05,555.89
OI0051005,O036465,P0449,1,11860,14.56,9247.78,10133.13,9247.78,885.35
OI0051006,O036466,P0069,1,10430,12.75,7833.14,9099.86,7833.14,1266.72
OI0051007,O036467,P0454,1,10808,7.71,6903.81,9975.0,6903.81,3071.19
OI0051008,O036468,P0216,1,2334,11.86,1738.45,2057.19,1738.45,318.74
OI0051009,O036468,P0447,1,2225,4.89,1128.11,2116.17,1128.11,988.06
OI0051010,O036469,P0040,1,13124,2.74,7112.07,12764.77,7112.07,5652.7
OI0051011,O036469,P0452,1,1967,5.55,1325.62,1857.81,1325.62,532.19
OI0051012,O036470,P0233,1,4272,10.75,2736.79,3812.76,2736.79,1075.97
OI0051013,O036471,P0474,1,3946,9.53,2401.41,3570.12,2401.41,1168.71
OI0051014,O036472,P0348,1,3735,5.61,2269.11,3525.59,2269.11,1256.48
OI0051015,O036473,P0243,2,5488,11.95,3649.93,9664.18,7299.86,2364.32
OI0051016,O036474,P0235,3,1992,11.16,1354.9,5309.33,4064.7,1244.63
OI0051017,O036474,P0134,1,17527,4.34,11750.18,16765.93,11750.18,5015.75
OI0051018,O036475,P0105,1,10195,10.69,7159.3,9105.35,7159.3,1946.05
OI0051019,O036476,P0489,1,5141,4.63,2995.77,4902.99,2995.77,1907.22
OI0051020,O036476,P0382,1,2213,9.79,1524.32,1996.42,1524.32,472.1
OI0051021,O036477,P0296,3,6823,12.38,3495.5,17935.09,10486.5,7448.59
OI0051022,O036478,P0150,1,1898,12.57,1004.85,1659.38,1004.85,654.53
OI0051023,O036479,P0022,1,13901,7.9,10036.93,12803.12,10036.93,2766.19
OI0051024,O036479,P0105,1,10195,12.07,7159.3,8964.68,7159.3,1805.38
OI0051025,O036480,P0311,1,4299,3.54,3151.3,4146.99,3151.3,995.69
OI0051026,O036480,P0151,1,5186,13.92,3921.76,4464.12,3921.76,542.36
OI0051027,O036481,P0405,1,11206,7.03,6281.23,10418.25,6281.23,4137.02
OI0051028,O036481,P0200,1,12810,6.4,8916.91,11989.97,8916.91,3073.06
OI0051029,O036481,P0374,1,4420,14.85,2555.04,3763.47,2555.04,1208.43
OI0051030,O036482,P0338,1,523,10.5,399.08,468.08,399.08,69.0
OI0051031,O036482,P0046,1,9919,10.65,7510.66,8862.81,7510.66,1352.15
OI0051032,O036482,P0052,1,19070,6.23,9628.06,17881.4,9628.06,8253.34
OI0051033,O036483,P0338,1,523,12.13,399.08,459.57,399.08,60.49
OI0051034,O036484,P0339,1,1430,13.14,939.21,1242.1,939.21,302.89
OI0051035,O036484,P0050,1,17723,6.4,10606.5,16589.24,10606.5,5982.74
OI0051036,O036485,P0451,1,902,10.04,556.25,811.46,556.25,255.21
OI0051037,O036486,P0172,1,13534,8.59,7281.22,12371.4,7281.22,5090.18
OI0051038,O036487,P0033,2,8318,13.8,6362.96,14340.69,12725.92,1614.77
OI0051039,O036488,P0435,1,4935,9.3,3056.78,4476.14,3056.78,1419.36
OI0051040,O036488,P0339,2,1430,10.08,939.21,2571.82,1878.42,693.4
OI0051041,O036489,P0451,1,902,6.07,556.25,847.25,556.25,291.0
OI0051042,O036489,P0182,1,13527,8.47,9749.7,12380.77,9749.7,2631.07
OI0051043,O036490,P0365,3,1045,5.06,760.8,2976.45,2282.4,694.05
OI0051044,O036491,P0314,1,2755,12.66,1569.44,2406.11,1569.44,836.67
OI0051045,O036492,P0489,1,5141,9.56,2995.77,4649.61,2995.77,1653.84
OI0051046,O036493,P0416,1,11364,8.87,8638.68,10355.84,8638.68,1717.16
OI0051047,O036494,P0249,1,3813,7.46,2934.82,3528.66,2934.82,593.84
OI0051048,O036495,P0264,1,3012,4.48,1919.61,2877.08,1919.61,957.47
OI0051049,O036495,P0274,1,5575,13.84,3692.67,4803.56,3692.67,1110.89
OI0051050,O036496,P0498,1,1669,11.73,879.29,1473.24,879.29,593.95
OI0051051,O036496,P0260,2,408,8.09,313.45,749.97,626.9,123.07
OI0051052,O036497,P0150,1,1898,3.2,1004.85,1837.27,1004.85,832.42
OI0051053,O036497,P0500,2,2596,3.24,1555.02,5023.92,3110.04,1913.88
OI0051054,O036497,P0388,2,4316,14.78,2319.88,7356.46,4639.76,2716.7
OI0051055,O036498,P0498,1,1669,8.31,879.29,1530.35,879.29,651.06
OI0051056,O036499,P0109,3,15128,14.78,8332.6,38676.0,24997.8,13678.2
OI0051057,O036499,P0136,1,13679,7.01,9425.15,12719.61,9425.15,3294.46
OI0051058,O036500,P0347,1,1284,10.14,755.22,1153.78,755.22,398.56
OI0051059,O036501,P0166,1,8059,7.95,4814.97,7418.01,4814.97,2603.04
OI0051060,O036502,P0260,1,408,7.48,313.45,377.47,313.45,64.02
OI0051061,O036503,P0302,1,1327,10.34,880.91,1189.83,880.91,308.92
OI0051062,O036504,P0001,1,25522,2.63,17826.12,24849.64,17826.12,7023.52
OI0051063,O036505,P0198,1,15694,9.98,8637.08,14128.36,8637.08,5491.28
OI0051064,O036506,P0007,1,9946,12.61,6210.02,8691.5,6210.02,2481.48
OI0051065,O036507,P0122,1,6939,11.72,4130.45,6125.77,4130.45,1995.32
OI0051066,O036507,P0064,1,13505,6.06,8756.91,12686.38,8756.91,3929.47
OI0051067,O036508,P0024,2,15366,13.24,8035.82,26664.27,16071.64,10592.63
OI0051068,O036508,P0050,2,17723,10.05,10606.5,31885.34,21213.0,10672.34
OI0051069,O036509,P0486,1,9160,3.22,6625.06,8865.26,6625.06,2240.2
OI0051070,O036510,P0471,2,2151,12.8,1429.83,3751.19,2859.66,891.53
OI0051071,O036510,P0213,2,5589,3.15,4159.54,10826.26,8319.08,2507.18
OI0051072,O036511,P0255,1,6382,3.73,3332.34,6144.19,3332.34,2811.85
OI0051073,O036512,P0108,1,12828,14.79,9791.6,10930.15,9791.6,1138.55
OI0051074,O036513,P0362,2,3100,4.07,1610.58,5947.7,3221.16,2726.54
OI0051075,O036514,P0470,1,5623,8.06,3099.44,5169.81,3099.44,2070.37
OI0051076,O036514,P0158,2,833,10.87,490.73,1484.87,981.46,503.41
OI0051077,O036515,P0146,1,16595,7.04,10595.7,15426.66,10595.7,4830.96
OI0051078,O036516,P0425,1,8842,10.4,6706.89,7922.22,6706.89,1215.33
OI0051079,O036516,P0221,2,6807,14.47,4268.08,11644.59,8536.16,3108.43
OI0051080,O036516,P0368,1,314,11.78,222.79,277.01,222.79,54.22
OI0051081,O036517,P0281,1,3337,7.13,2203.63,3098.96,2203.63,895.33
OI0051082,O036517,P0412,1,6787,9.49,4631.42,6143.08,4631.42,1511.66
OI0051083,O036518,P0447,1,2225,3.81,1128.11,2140.12,1128.11,1012.01
OI0051084,O036518,P0163,1,15673,9.77,10745.44,14142.16,10745.44,3396.72
OI0051085,O036519,P0303,2,4034,8.28,2961.07,7400.36,5922.14,1478.22
